source,target,score,source_url,target_url
"It took us a long time to recover from this harsh awakening. We were still trembling, and with every screech of the wheels, we felt the abyss opening beneath us. Unable to still our anguish, we tried to reassure each other:",འཇིགས་སུ་རུང་བའི་དཀྲོག་སྣང་དེས་ང་ཚོ་ཡུན་རིང་བོར་གཉིད་མ་ཁུག དེ་ལས་བྱུང་བའི་སྐྲག་སྣང་དེ་ད་ལྟ་བར་དུ་ཡལ་མེད། མེ་འཁོར་གྱི་འཁོར་ལོའི་གཙུབ་སྒྲ་དེ་དང་མཉམ་དུ་ང་ཚོ་ལ་བྲང་ཁོག་ན་གློ་མཆིན་སྟེང་འོག་བརྗེ་བཞིན་མེད་དམ་སྙམ་པ་ཞིག་བྱུང་། ང་ཚོར་བཟོད་གླགས་མེད་པའི་སྐྱོ་སྡུག་དེ་འཇགས་ནུས་མེད་པར་གྱུར་ཏེ་མཐར་ང་ཚོས་ང་ཚོ་རང་ལ།,0.538587,NA,https://latse.org/108-translations/#Night
"“She is mad, poor woman. . .”",“མོ་སྨྱོས་འདུག སྙིང་རྗེ།”ཞེས་སེམས་གསོ་བྱེད་ཐབས་བྱས།,0.6875,NA,https://latse.org/108-translations/#Night
Someone had placed a damp rag on her forehead. But she nevertheless continued to scream:,ང་ཚོ་ལས་སུ་ཞིག་གིས་རས་ལྷན་རློན་པ་མོའི་དཔྲལ་བར་སྦྱར་ཏེ་མོ་འཇགས་ཐབས་བྱས་ཀྱང་། མོའི་ཆོ་ངེ་རྒྱུན་མ་ཆད་པར།,1.00533,NA,https://latse.org/108-translations/#Night
“Fire! I see a fire!”,“མེ། མེ།” ཞེས་སྒྲོགས།,1.41667,NA,https://latse.org/108-translations/#Night
"Her little boy was crying, clinging to her skirt, trying to hold her hand:",མོ་ཡི་བུ་ཆུང་དེ་ངུ་བཞིན་དུ་མོའི་སྨད་གཡོགས་ལ་འཐམས་ཤིང་མོའི་ལག་པར་འཇུ་ཐབས་བྱེད། “ཅི་ཡང་མི་འདུག ཨ་མ། ཕ་གི་ན་ཅི་ཡང་མི་འདུག མར་བཞུགས་རོགས་ …” ཞེས་པ་འདི་ཁོའི་ཨ་མས་བཏོན་པའི་ཆོ་ངེ་ལས་ཀྱང་ངའི་སྙིང་ལ་མི་བཟོད་པ་ཞིག་ཏུ་གྱུར།,0.332987,NA,https://latse.org/108-translations/#Night
"“It’s nothing, Mother! There’s nothing there . . . Please sit down ...” He pained me even more than did his mother’s cries. Some of the women tried to calm her:",བུད་མེད་ཁ་ཤས་ཀྱིས་མོ་འཇགས་ཐབས་བྱས། “ཁྱེད་རང་ཡང་བསྐྱར་ཁྱེད་ཀྱི་ཁྱོ་ག་དང་བུ་ཚོར་ཐུག་ངེས་རེད། ཉིན་ཁ་ཤས་ཀྱི་ནང་ལ་… .”,0.300281,NA,https://latse.org/108-translations/#Night
"“You’ll see, you’ll find your husband and sons again ... In a few days ...” She continued to scream and sob fitfully.",མོས་མུ་མཐུད་དེ་ཆོ་ངེ་བཏོན། དབུགས་འཚང་ཞིང་ངུད་མོའི་སྐད་སྒྲ་ཁེགས། “སྐྱབས་མགོན། ང་ལ་གསོན། ངས་མེ་ཞིག་མཐོང་ཐུབ་གི་འདུག ཕ་གི་ན་མེ་ལྕེ་མང་པོ་འདུག དེ་ནི་ལྕགས་ཐབ་ཅིག་རེད།”,0.470833,NA,https://latse.org/108-translations/#Night
"“Jews, listen to me,” she cried. “I see a fire! I see flames, huge flames!” It was as though she were possessed by some evil spirit.",དེ་ནི་མོའི་ཁོག་པར་གདོན་ཞུགས་ཏེ་དེས་མོའི་སྙིང་ཁོང་ན་གཏམ་བརྗོད་ཀྱི་ཡོད་ལས་ཆེ།,0.974141,NA,https://latse.org/108-translations/#Night
"We tried to reason with her, more to calm ourselves, to catch our breath, than to soothe her:",ང་ཚོས་དེ་ལྟར་མིན་པའི་རྒྱུ་མཚན་བཙལ་ཏེ། ང་ཚོ་རང་ཉིད་བློ་མར་འཇགས་ཐབས་དང་དབུགས་ཀྱི་རྒྱུ་བ་རྒྱུན་ལྡན་དུ་འགྱུར་བའི་འབད་བརྩོན་ནི་མོ་ལ་སེམས་གསོ་བྱེད་པ་ལས་ཀྱང་མང་བ་བྱེད་དགོས་བྱུང་། “སྙིང་རྗེ། མོ་ཧ་ཅང་སྐོམ་གྱི་ཡོད་ལས་ཆེ། དེའི་སྟབས་ཀྱིས་མོས་རང་ཉིད་ཟ་བཞིན་པའི་མེ་དེ་བརྗོད་ཀྱི་ཡོད་པ་རེད།”,0.40407,NA,https://latse.org/108-translations/#Night
"“She is hallucinating because she is thirsty, poor woman . . . That’s why she speaks of flames devouring her ...” But it was all in vain. Our terror could no longer be contained. Our nerves had reached a breaking point. Our very skin was aching. It was as though madness had infected all of us. We gave up. A few young men forced her to sit down, then bound and gagged her.",འོན་ཀྱང་དེས་ཅི་ཡང་མ་ཕན། ང་ཚོའི་འཇིགས་སྣང་དེ་མེ་འཁོར་ལ་མི་ཤོང་བར་གྱུར། ང་ཚོའི་ཚོར་དབང་ལ་ཤེས་པ་ཉམས། ང་ཚོའི་ཤུན་པགས་འདར་འཁུམས་བྱེད། སྨྱོ་གདོན་གྱིས་ང་ཚོ་ཚང་མ་ཡོངས་སུ་བཅིངས། ང་ཚོས་མུ་མཐུད་ནས་བཟོད་སྲན་མ་ཐུབ། ཕོ་གསར་ཁ་ཤས་ཀྱིས་བཙན་གྱིས་མོ་མར་སྡོད་དུ་བཅུག་ཅིང་། ལག་པ་བཅིངས། ཁ་ནང་ལ་རས་རྡོག་ཅིག་བརྫངས་ཏེ་ངག་སྒོ་བཅད།,0.891293,NA,https://latse.org/108-translations/#Night
"Silence fell again. The small boy sat next to his mother, crying. I started to breathe normally again as I listened to the rhythmic pounding of the wheels on the tracks as the train raced through the night. We could begin to doze again, to rest, to dream ...",ཡང་བསྐྱར་ཁུ་སིམ་མེར་གྱུར། བུ་ཆུང་དེ་ངུ་བཞིན་དུ་ཁོའི་ཨ་མའི་འཁྲིས་སུ་བསྡད། ངས་སླར་ཡང་རང་གི་དབུགས་ཀྱི་རྒྱུ་བ་རྒྱུན་ལྡན་བཞིན་ལེན་པ་དང་དུས་མཚུངས་སུ། མཚན་ལ་རྒྱུགས་བཞིན་པའི་མེ་འཁོར་གྱི་འཁོར་ལོས་ལྕགས་ལམ་ལ་བརྡབས་པའི་སྒྲ་དེ་ལ་ཉན་པ་ཡིན། ང་ཚོས་གཉིད་ཐུན་རྒྱག་པ་དང་། ངལ་གསོ་བྱེད་པ། རྨི་ལམ་རྨི་བ་ … བཅས་ཀྱི་འགོ་ཚུགས།,0.9685,NA,https://latse.org/108-translations/#Night
And so an hour or two passed. Another scream jolted us. The woman had broken free of her bonds and was shouting louder than before:,ཆུ་ཚོད་གཅིག་གམ་གཉིས་ཀྱི་ཡུན་ལ་དེ་ལྟར་སོང་། དེའི་རྗེས་ནས་ཡང་བསྐྱར་ཆོ་ངེ་ཞིག་གིས་ང་ཚོའི་དབུགས་ཀྱི་རྒྱུ་བ་བསྡམས། བུད་མེད་དེས་རང་ཉིད་བཅིངས་པ་ལས་བཀྲོལ་ཏེ་ཆོ་ངེའི་སྐད་གསེང་སྔར་ལས་ཀྱང་མཐོན་པོར་བསྒྲགས།,0.754693,NA,https://latse.org/108-translations/#Night
“Look at the fire! Look at the flames! Flames everywhere ...”,“མེ་དེ་ལ་ལྟོས་དང་། མེ་ལྕེ་མང་པོ། གང་ས་གང་དུ་མེ་ལྕེ་ …” ཡང་བསྐྱར་ཕོ་གསར་དེ་དག་གིས་མོའི་ལག་པ་བཅིངས་ཤིང་ཁ་རས་རྡོག་གིས་བཅད་པ་མ་ཟད། མོ་ལ་བརྡུངས། མི་རྣམས་ཀྱིས་དེར་མོས་མཐུན་བྱས།,0.509135,NA,https://latse.org/108-translations/#Night
"Once again, the young men bound and gagged her. When they actually struck her, people shouted their approval: “Keep her quiet! Make that madwoman shut up. She’s not the only one here ...”",“མོ་འཇགས་པར་གྱིས་ཤིག མོ་སྨྱོན་མ་རེད། མོའི་ཁ་ཟུམས་ཤིག འདི་ལྟར་མྱོང་བ་མོ་གཅིག་པུ་མ་རེད། མོས་རང་གི་ཁ་བཙུམ་ནས་སྡོད་ཐུབ་དགོས།”,0.973295,NA,https://latse.org/108-translations/#Night
"She received several blows to the head, blows that could have been lethal. Her son was clinging desperately to her, not uttering a word. He was no longer crying.",ཁོ་ཚོས་མོའི་མགོར་ཐེངས་འགའ་གཞུས། དེ་ལྟར་གཞུས་ན་མོ་གསོད་ཉེན་ཡོད། མོའི་བུ་ཆུང་དེ་མོར་འཐམས། ཐེངས་འདིར་ཁོས་ངུ་སྐད་མ་བརྒྱབ། ཁོས་ཚིག་གཅིག་ཀྱང་མ་བཤད། ཐ་ན་ངུ་གྲབས་ཀྱང་མ་བྱས།,1.08998,NA,https://latse.org/108-translations/#Night
"The night seemed endless. By daybreak, Mrs. Schächter had settled down. Crouching in her corner, her blank gaze fixed on some faraway place, she no longer saw us.",རྫོགས་མཐའ་མེད་པའི་མཚན་མོ་ཞིག མཐར་ནམ་ལངས་ཤིང་ཨ་ལྕེ་ཤག་ཐེར་ཞི་འཇགས་སུ་གྱུར། མོ་རང་གི་སྡོད་གནས་དེ་ན་འཁུམས་ཏེ་ཙོག་པུར་སྡོད་ཅིང་། མོའི་ཚོར་དབང་ཉམས། མིག་ཟུང་ཅེར་ཡང་མིག་མདུན་སྟོང་བ་ཡིན། མོས་ང་ཚོ་ཡང་མཐོང་གི་མེད།,0.411905,NA,https://latse.org/108-translations/#Night
"She remained like that all day, mute, absent, alone in the midst of us. Toward evening she began to shout again: “The fire, over there!”",མོ་ཉིན་ཧྲིལ་བོར་དེ་ལྟར་བསྡད། ང་ཚོའི་ཁྲོད་མོའི་སྨྲ་བ་འགགས། བླ་འཁྱམས། གྲོགས་མེད་ཁེར་རྐྱང་དུ་བསྡད་ཡོད། ས་རུབ་ནས་ཡུན་རིང་མ་སོང་བར་མོས་ཆོ་ངེ་འདོན་འགོ་ཚུགས། མོས་གནས་གང་ཞིག་ལ་མཛུབ་སྟོན་གྱིས། “དེ་ན་མེ་ཞིག་”ཅེས་རྟག་ཏུ་དེ་ལྟར་འུར། ཕོ་གསར་དེ་དག་མོར་བརྡུངས་ནས་ཐང་ཆད། ཚ་གདུང་དང་སྐོམ་གདུང་། ནད་ཡམས་ཅན་གྱི་དྲི་ངན། འབྱིན་རྔུབ་བྱེད་རྒྱུ་དཀོན་པའི་མཁའ་དབུགས་བཅས་ནི་སྙིང་རྩ་རལ་བར་བྱེད་པའི་ཆོ་ངེ་དང་བསྡུར་ན་ཅི་ཡང་མ་རེད། འདི་ལྟར་ཉིན་ཤས་ལ་སོང་ན་ང་ཚོས་ཀྱང་ཆོ་ངེ་འདོན་རྒྱུར་ཐེ་ཚོམ་མེད།,0.415535,NA,https://latse.org/108-translations/#Night
